title,price,info,usage,brand,category,product_type,images,description,url
Pack Isdin Isdinceutics Rutina Antiedad,299.00,Renueva tu piel mientras duermes con el Pack Rutina Antiedad de ISDIN,"Aplica Retinal Intense en tu rutina de noche. Si es la primera vez que usas un retinoide, te recomendamos un periodo de retinización: la primera semana, aplica tres noches por semana, dejando 2 noches entre aplicaciones; la segunda, una noche sí, una noche no; y a partir de la tercera, si no aparece irritación, puedes aumentar el número de aplicaciones.",ISDIN,Tratamiento,Serums y ampollas,['https://aruma.vtexassets.com/arquivos/ids/201753-800-auto?v=638666332536300000&width=800&height=auto&aspect=true'],"ISDIN ISDINCEUTICS Retinal Intense: Sérum de noche con retinaldehído que reduce las arrugas en un 43%ISDIN Fusion Water Magic Repair: Protección solar facial, ultraligero y de uso diario con triple acción antifotoenvejecimiento. Además, aporta una cobertura natural que unifica el tono y disimula imperfecciones, proporcionando un efecto buena cara. No comedogénico. Oil-free. Hipoalergénico.",https://www.aruma.pe/pack-isdin-serum-retin-inten-isdinceu-50mlfotoultra-age-repair-wat-spf50-10mlvincha-de-cabello-1g/p
Gel Limpiador Foaming Cleanser Piel Grasa 473ml Cerave,99.90,,Aplique CeraVe Foaming Cleanser tanto por la mañana como por la noche sobre la piel húmeda. Masajee suavemente hasta formar espuma. Luego enjuague con agua tibia.,CERAVE,Limpieza,Limpiadores y Jabones,"['https://aruma.vtexassets.com/arquivos/ids/199363-800-auto?v=638621173430200000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199364-800-auto?v=638621173439000000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199365-800-auto?v=638621173447100000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199366-800-auto?v=638621173455230000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199367-800-auto?v=638621173461400000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199368-800-auto?v=638621173472830000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199369-800-auto?v=638621173479800000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199370-800-auto?v=638621173485270000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199371-800-auto?v=638621173491370000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199372-800-auto?v=638621173494970000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199373-800-auto?v=638621173497770000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199374-800-auto?v=638621173501670000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199375-800-auto?v=638621173504170000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199376-800-auto?v=638621173506370000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/199377-800-auto?v=638621173509000000&width=800&height=auto&aspect=true']","CeraVe Foaming Cleanser es ideal para la limpieza diaria de la piel normal a grasa. Con una fórmula suave, este gel espumoso puede eliminar todas las impurezas sin dañar la piel. No solo elimina el exceso de sebo y las impurezas, sino que también promueve una barrera cutánea más saludable que la reconforta. Con Ceramidas, ayuda a reparar y reforzar la barrera cutánea natural. Con Ácido Hialurónico ayuda a hidratar profundamente la piel y mantenerla hidratada. Y, debido a la presencia de Niacinamida, también ayuda a calmar y reconfortar la piel. Por lo tanto, no solo es ideal para pieles normales a grasas, sino también para quienes usan tratamientos agresivos para el acné. En definitiva, es un producto práctico apto tanto para rostro como para cuerpo, que ayuda a restaurar la barrera cutánea, potencia la hidratación y calma la piel.",https://www.aruma.pe/gel-limpiador-foaming-cleanser-piel-grasa-473ml-cerave/p
Serum Revox  Just Ácido Salicílico 30ml Revox,29.90,REVOX B77 JUST SALICYLIC ACID 2% es un suero exfoliante para la cara.,"Aplicar 4-5 gotas por la noche sobre la piel limpia y completamente seca, evitando el área de los ojos, y masajear suavemente hasta su completa absorción. Espera a que se seque antes de aplicar el siguiente producto.",REVOX,Necesidad,Tratamiento,"['https://aruma.vtexassets.com/arquivos/ids/177722-800-auto?v=637898879235900000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/172642-800-auto?v=638835393003500000&width=800&height=auto&aspect=true']","El ácido salicílico es un betahidroxiácido (BHA), derivado de fuentes naturales como corteza de sauce, hojas de gaulteria o abedul dulce. El ácido salicílico es un eficaz exfoliante con capacidad de penetrar piel grasa y poros obstruidos para una limpieza profunda. El ácido rompe los puentes entre las células en las capas externas de la piel, por lo tanto elimina las células muertas de la piel y el exceso de sebo. Esto le permite reducir las imperfecciones, brotes, y lograr un tono más uniforme y piel fresca. Just Salicylic Acid 2% le apunta a la piel desigual y propensa a los brotes.",https://www.aruma.pe/serum-revox-just-salicylic-acid-30ml-revox/p
Ampolla Babaria Microbiota Balance 5 Viales 2 ml,48.90,,,BABARIA,Tratamiento,Serums y ampollas,['https://aruma.vtexassets.com/arquivos/ids/183723-800-auto?v=638163117245470000&width=800&height=auto&aspect=true'],"Las ampollas protegen la Microbiota natural de la piel, reforzando su función barrera y evitando la deshidratación dérmica. Su concentración de Activo Prebiótico, revitaliza y nutre las capas más profundas de la piel. Especialmente indicadas para piel sensible.",https://www.aruma.pe/ampolla-babaria-microbiota-balance-5-viales-2-ml-2/p
Mascarilla Para Labios Kocostar Cherry Blossom Lip Mask 20 Unds 50g,89.90,Mascarilla de hidrogel que proporciona excelente hidratación y nutrición para los labios secos y agrietados.,Coloca la mascarilla sobre los labios limpios. Deja actuar durante 10-20 minutos. Retira la mascarilla y masajea el producto restante en los labios para que se absorba correctamente.,Kocostar,Tratamiento,Mascarillas,"['https://aruma.vtexassets.com/arquivos/ids/203000-800-auto?v=638701341842400000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/203001-800-auto?v=638701341842570000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/203002-800-auto?v=638701341842570000&width=800&height=auto&aspect=true']",Mascarilla de hidrogel que proporciona excelente hidratación y nutrición para los labios secos y agrietados. Disfruta de su toque húmedo en los labios y su fragancia suave a rosa. Permite un cuidado intensivo de los labios. Los labios quedan hidratados y elásticos sin dejar residuos pegajosos.,https://www.aruma.pe/mascarilla-para-labios-kocostar-cherry-blossom-lip-mask-20-unds-50g-2/p
Gel Exfoliante Facial Aloe Vera 100ml Babaria,28.90,"Gel Facial Exfoliate. Doble efecto, exfolitante y antipolucion",,BABARIA,Limpieza,Exfoliantes,['https://aruma.vtexassets.com/arquivos/ids/173263-800-auto?v=637788241327800000&width=800&height=auto&aspect=true'],"Formulado con Biosacáridos de origen Biotecnológico, protege la piel de la contaminación y la mantiene tersa y suave, eliminando células muertas e impurezas. Su contenido en Aloe Vera proporciona una profunda hidratación dérmica.",https://www.aruma.pe/gel-exfoliante-facial-aloe-vera-100ml-babaria/p
Serum Sensibio Defensive 30 ml Bioderma,183.00,,,BIODERMA,Necesidad,Tratamiento,"['https://aruma.vtexassets.com/arquivos/ids/192210-800-auto?v=638429129404970000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192260-800-auto?v=638429143019530000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192261-800-auto?v=638429143162830000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192262-800-auto?v=638429143388330000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192265-800-auto?v=638429143810400000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192266-800-auto?v=638429143917870000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192267-800-auto?v=638429144025270000&width=800&height=auto&aspect=true']",Serum Concentrado Hidratante Calmante de larga duración que actúa contra el envejecimiento prematuro provocado por las agresiones externas,https://www.aruma.pe/serum-sensibio-defensive-30-ml-bioderma-2/p
Crema De Ojos Hello Sunday Crema De Ojos Mineral Con Péptidos SPF50 15 ml,79.90,Crema De Ojos,"Aplicar generosamente y delicadamente sobre la zona del contorno de ojos, media hora antes de la exposición solar y como último paso de la rutina facial, antes del maquillaje. Reaplicar cada 2 horas.",HELLO SUNDAY,Hidratación,Contorno de ojos,"['https://aruma.vtexassets.com/arquivos/ids/190704-800-auto?v=638417350117870000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/190702-800-auto?v=638417350113500000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/190703-800-auto?v=638417350115830000&width=800&height=auto&aspect=true']","Crema de ojos diseñada para iluminar, realzar y proteger el área de los ojos, mediante una rica mezcla de proteínas hidrolizadas y péptidos para tensar y levantar el área de los ojos además de brindar una apariencia iluminada. Enriquecido con prebióticos de avena, amigables con el microbioma que hidratan, calman e iluminan.",https://www.aruma.pe/crema-de-ojos-hello-sunday-crema-de-ojos-mineral-con-peptidos-spf50-15-ml/p
Dermo Loreal Paris Crema de día Revitalift con Retinol y SPF 17 50ml,98.90,Crema día de cuidado diario FPS 17 con Retinol,"Aplicar la crema diariamente con movimientos circulares ascendentes sobre rostro y cuello previamente limpios. En las mañanas, después de usar el gel de limpieza renovador con Pro-Retinol, utiliza la crema de cuidado diario con Pro-Retinol y FPS 17. No olvides tu protector solar UV Defender diario.Por las noches, después de usar el gel de limpieza renovador con Pro-Retinol, utiliza el sérum de noche Revitalift con Retinol Puro.",L'OREAL PARIS,Necesidad,Hidratación,"['https://aruma.vtexassets.com/arquivos/ids/189936-800-auto?v=638387755701800000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/189937-800-auto?v=638387755865870000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/189938-800-auto?v=638387755991570000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/189939-800-auto?v=638387756117800000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/189940-800-auto?v=638387756243800000&width=800&height=auto&aspect=true']",Crema de día con FPS 17 y Pro-Retinol. Cuidado diario con la eficacia del Pro-Retinol en una crema de día con FPS 17 para hidratar intensamente y combatir los signos de la edad.El Pro-Retinol es un derivado del Retinol que se puede usar diariamente para renovar y alisar la textura de la piel,https://www.aruma.pe/dermo-loreal-paris-crema-de-dia-revitalift-con-retinol-y-spf-50ml/p
Exfoliante Facial NEUTROGENA Deep Clean Energizing 100ml,41.90,"El exfoliante facial NEUTROGENA® DEEP CLEAN® Energizing remueve las impurezas y grasitud de la piel dejando una sensación refrescante. Con sus microesferas revitalizantes, produce una suave espuma que elimina las impurezas de la superficie de la piel.","Humedece tus manos y tu rostro con agua tibia, frota lenta y delicadamente por todo el rostro, teniendo cuidado de la piel al rededor de tus ojos, Enjuaga con abundante agua.",NEUTROGENA,Limpieza,Exfoliantes,"['https://aruma.vtexassets.com/arquivos/ids/197257-800-auto?v=638586468934900000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/186842-800-auto?v=638290902954200000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/186843-800-auto?v=638290903076430000&width=800&height=auto&aspect=true']","El exfoliante facial NEUTROGENA® DEEP CLEAN® Energizing remueve las impurezas y grasitud de la piel dejando una sensación refrescante. Con sus microesferas revitalizantes, produce una suave espuma que elimina las impurezas de la superficie de la piel.",https://www.aruma.pe/exfoliante-energizante-100-gr-neutrogena/p
Fotoprotector Isdin Gel Cream SPF50 250ml,139.00,Protector solar corporal con textura gel crema que se absorbe rápidamente,"Aplica Gel Cream SPF 50 generosamente sobre la piel seca o húmeda media hora antes de la exposición solar. Reaplica cada 2 horas y después de transpirar, nadar, o secarse con la toalla. Al reducir la cantidad de producto aplicada, se reduce el factor de protección.",ISDIN,Protección Solar,Facial,"['https://aruma.vtexassets.com/arquivos/ids/201858-800-auto?v=638670207293370000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/201859-800-auto?v=638670207403900000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/201860-800-auto?v=638670207594000000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/201861-800-auto?v=638670207696770000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/201862-800-auto?v=638670207808230000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/201863-800-auto?v=638670207912070000&width=800&height=auto&aspect=true']","Protege tu piel con Gel Cream SPF 50, el fotoprotector de rápida absorción que hidrata como una crema y refresca como un gel. Su fórmula Wet Skin facilita la aplicación en piel húmeda sin dejar residuo blanco.",https://www.aruma.pe/fotoprotector-isdin-gel-cream-spf50-250ml/p
Tónico De Hamamelis Y Agua De Rosas Mario Badescu 236 ml,79.90,"Tónico de hamamelis y agua de rosas para la limpieza de los poros, hiperhidratación y rejuvenecimiento de la piel.","Aplique el tónico sobre la piel con un disco de algodón dos veces al día (mañana y noche) después de la limpieza.
Limpie con movimientos amplios hacia afuera hasta que el algodón quede limpio.
Evitar la zona/contorno de los ojos.
* Si el producto entra en contacto con los ojos, enjuáguelos abundantemente con agua.",MARIO BADESCU,Limpieza,Aguas Micelares y Tónicos,"['https://aruma.vtexassets.com/arquivos/ids/193218-800-auto?v=638446682858800000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192498-800-auto?v=638433705415100000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192935-800-auto?v=638442981284830000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192936-800-auto?v=638442981417970000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192937-800-auto?v=638442981580630000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192939-800-auto?v=638442981703970000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192940-800-auto?v=638442981831730000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192941-800-auto?v=638442982139000000&width=800&height=auto&aspect=true', 'https://aruma.vtexassets.com/arquivos/ids/192942-800-auto?v=638442982543500000&width=800&height=auto&aspect=true']","Centrada en un suave astringente con infusión de rosas y las poderosas propiedades del hamamelis, esta mezcla icónica de tónico sin alcohol fue creada para aclarar los poros, promover el antienvejecimiento y la hiperhidratación.",https://www.aruma.pe/tonico-de-hamamelis-y-agua-de-rosas-mario-badescu-236-ml/p
